STATISTIC,Statistic Label,TLIST(A1),CensusYear,C02199V02655,Sex,Column1,Single Year of Age,UNIT,VALUE,AgeNum,Band
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,20,20 years,Number,836,20,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,21,21 years,Number,854,21,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,22,22 years,Number,877,22,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,23,23 years,Number,876,23,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,24,24 years,Number,811,24,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,25,25 years,Number,827,25,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,26,26 years,Number,793,26,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,27,27 years,Number,841,27,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,28,28 years,Number,884,28,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,29,29 years,Number,862,29,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,30,30 years,Number,957,30,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,31,31 years,Number,968,31,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,32,32 years,Number,984,32,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,33,33 years,Number,971,33,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,34,34 years,Number,1081,34,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,35,35 years,Number,1120,35,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,36,36 years,Number,1235,36,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,37,37 years,Number,1219,37,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,38,38 years,Number,1309,38,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,39,39 years,Number,1423,39,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,40,40 years,Number,1569,40,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,41,41 years,Number,1671,41,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,42,42 years,Number,1672,42,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,43,43 years,Number,1638,43,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,44,44 years,Number,1709,44,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,45,45 years,Number,1727,45,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,46,46 years,Number,1829,46,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,47,47 years,Number,1902,47,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,48,48 years,Number,1939,48,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,49,49 years,Number,2049,49,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,50,50 years,Number,2089,50,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,51,51 years,Number,2155,51,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,52,52 years,Number,2134,52,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,53,53 years,Number,2089,53,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,54,54 years,Number,2184,54,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,55,55 years,Number,2223,55,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,56,56 years,Number,2331,56,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,57,57 years,Number,2444,57,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,58,58 years,Number,2454,58,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,59,59 years,Number,2527,59,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,60,60 years,Number,2525,60,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,61,61 years,Number,2631,61,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,62,62 years,Number,2559,62,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,63,63 years,Number,2649,63,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,64,64 years,Number,2613,64,4-64
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,65,65 years,Number,2723,65,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,66,66 years,Number,2603,66,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,67,67 years,Number,2497,67,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,68,68 years,Number,2461,68,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,69,69 years,Number,2476,69,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,70,70 years,Number,2291,70,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,71,71 years,Number,2349,71,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,72,72 years,Number,2296,72,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,73,73 years,Number,2148,73,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,74,74 years,Number,2219,74,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,75,75 years,Number,2145,75,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,76,76 years,Number,2033,76,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,77,77 years,Number,1835,77,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,78,78 years,Number,1838,78,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,79,79 years,Number,1721,79,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,80,80 years,Number,1502,80,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,81,81 years,Number,1386,81,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,82,82 years,Number,1361,82,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,83,83 years,Number,1274,83,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,84,84 years,Number,1159,84,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,85,85 years,Number,1059,85,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,86,86 years,Number,948,86,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,87,87 years,Number,886,87,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,88,88 years,Number,710,88,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,89,89 years,Number,613,89,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,90,90 years,Number,557,90,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,91,91 years,Number,420,91,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,92,92 years,Number,278,92,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,93,93 years,Number,215,93,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,94,94 years,Number,149,94,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,95,95 years,Number,112,95,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,96,96 years,Number,80,96,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,97,97 years,Number,41,97,65+
F4006C15,"A difficulty with pain,breathing or any other chronic illness or condition to some extent",2022,2022,1,Male,98,98 years,Number,29,98,65+
